,Date,Round Number,Round Name,Major Category,Minor Category,Minor Category 2,Notes,Possible Points,Coop,Replay,Alex,Megan,Jenny,Ichigo,Zach,Dan,Debi,Paige,Jeff,Drew,Chris,Dillon,Creator,Link
622,2022-09-07,4,September 8th,Misc,,,,10,No,No,5,7,3,6,7,,,5,,,,5,Mom,https://docs.google.com/presentation/d/1fT9KD_ZUI_zo-TFleP0T-3o-P1f1Dwo03fNTin28KlU/embed?start=false&slide=id.g151649bdf88_16_45
623,2022-09-07,5,Songs I think Dillon can guess with only one lyric,Music,,,,10,No,No,2,0.5,0,0,0.5,,0,,,,,10.5,Paige,https://docs.google.com/presentation/d/1fT9KD_ZUI_zo-TFleP0T-3o-P1f1Dwo03fNTin28KlU/embed?start=false&slide=id.g151649bdf88_21_0
624,2022-09-07,6,Rap or Biden?,Misc,Music,,,10,No,No,,8,10,9,10,,8,10,,,,10,Alex,https://docs.google.com/presentation/d/1fT9KD_ZUI_zo-TFleP0T-3o-P1f1Dwo03fNTin28KlU/embed?start=false&slide=id.g151649bdf88_31_0
625,2022-09-07,7,Pop Grapes,Food & Drinks,,,,10,Yes,No,1,1,1,1,1,,1,1,,,,,Dillon,https://docs.google.com/presentation/d/1fT9KD_ZUI_zo-TFleP0T-3o-P1f1Dwo03fNTin28KlU/embed?start=false&slide=id.g151649bdf88_26_54
626,2022-09-01,1,TV Intros Music Round,Music,Television,,,11,Yes,No,11,11,11,,11,11,11,11,,11,,11,Ichigo,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g1475ec9984e_0_433
627,2022-09-01,2,Matching Game,Hodgepodge,Picture Round,,,10,No,No,8,6.5,7,4,7,5.5,2,,,5,,9,Paige,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g151eb000d3f_2_45
628,2022-09-01,3,Nintendo Top 10,Entertainment,Video Games,,,10,Yes,No,6,6,,6,6,6,6,6,,6,,6,Jenny,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g151eb000d3f_7_0
629,2022-09-01,4,2 second Music Round,Music,,,,10,No,No,9.5,,6,6,8.5,10,5,6.5,,9,,7.5,Megan,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g151eb000d3f_12_45
630,2022-09-01,5,Soda Flavors,Food & Drinks,,,,10,No,No,8,8,8,8,8,8,,8,,8,,8,Mom,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g151eb000d3f_17_0
631,2022-09-01,6,Opening Lyric,Music,,,,10,No,No,6.5,5.5,6,4.5,7.5,,5.5,6,,9.5,,5.5,Dad,https://docs.google.com/presentation/d/1vJoCAYUC9aGC2SAfaOdrAUyznLjGXv2sNw_SpBJzYcs/embed?start=false&slide=id.g151eb000d3f_22_125
632,2022-08-25,1,Pokemon or Drug?,Misc,,,,10,Yes,No,6,6,6,6,6,6,6,,,6,,,Paige,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_26_226
633,2022-08-25,2,You don't know Jack,Entertainment,Picture Round,,,10,No,No,9,6,7,8,6,,4,5,,7,,,Dad,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_21_50
634,2022-08-25,3,Top 10 Actors,Entertainment,Movies,,,10,Yes,No,,6,6,6,6,6,6,6,,6,,,Alex,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_16_300
635,2022-08-25,4,Teachers,Entertainment,Picture Round,,,10,No,No,6,7,7.5,3,7.5,7.5,,6,,7,,,Mom,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_1_45
636,2022-08-25,5,Famous First,History,Pop Culture,,,10,No,No,6,6,6,6,,6,6,6,,5,,,Zach,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_11_59
637,2022-08-25,6,Hodgepodge,Hodgepodge,,,,10,No,No,9,7,,5,5,6,4,4,,6,,,Jenny,https://docs.google.com/presentation/d/1tcGFRKJ9g_3X0YyOu8uAmtUk_g9yuVTplcAtT7_n9Zk/embed?start=false&slide=id.g1475ec99700_6_0
638,2022-08-11,1,Medieval Occupations,History,Ancient History (<1500),,,10,No,No,9,8,6,6,8,,7,8,,7,9,,Dad,https://docs.google.com/presentation/d/1oXLVI45HPZZp9_5n8agiiwXiPshOP1f3U9JdTAq8j8Q/embed?start=false&slide=id.g143f7f9da77_12_45
639,2022-08-11,2,Bad wax figures,Entertainment,Picture Round,,,11,No,No,7,7,8,6,,7,5,,,7,6,,Paige,https://docs.google.com/presentation/d/1oXLVI45HPZZp9_5n8agiiwXiPshOP1f3U9JdTAq8j8Q/embed?start=false&slide=id.g143f7f9da77_1_45
640,2022-08-11,3,Hodgepodge,Hodgepodge,,,,10,Yes,No,6,6,6,6,6,6,,6,,6,6,,Mom,https://docs.google.com/presentation/d/1oXLVI45HPZZp9_5n8agiiwXiPshOP1f3U9JdTAq8j8Q/embed?start=false&slide=id.g143f7f9da77_17_45
641,2022-08-11,4,Name the Band II,Music,,,,11,No,No,,11,11,11,11,11,11,11,,11,11,,Alex,https://docs.google.com/presentation/d/1oXLVI45HPZZp9_5n8agiiwXiPshOP1f3U9JdTAq8j8Q/embed?start=false&slide=id.g143f7f9da77_6_0
642,2022-08-11,5,Common Bond,Hodgepodge,Common Bond,,,11,Yes,No,10,10,,10,10,10,10,10,,10,10,,Jenny,https://docs.google.com/presentation/d/1oXLVI45HPZZp9_5n8agiiwXiPshOP1f3U9JdTAq8j8Q/embed?start=false&slide=id.g143f7f9da77_22_0
643,2022-07-28,1,Name the Band,Music,,,,11,Yes,No,,9,9,9,9,9,9,,,9,9,,Alex,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fcee707e6_1_45
644,2022-07-28,2,Decomposition,Science,Biology,,,10,Yes,No,2,2,2,,2,2,2,,,2,2,,Ichigo,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fd79bf6fb_0_21
645,2022-07-28,3,Scandals,Hodgepodge,,,,10,Yes,No,6,5,,6,,7,7,,,7,6,,Jenny,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fcee707e6_26_0
646,2022-07-28,4,Name that Cracker,Food & Drinks,,,,10,No,No,10,10,10,9,10,9,7,,,,7,,Drew,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fcee707e6_21_47
647,2022-07-28,5,Food or Drink?,Food & Drinks,,,,10,Yes,No,8,8,8,8,8,8,,,,8,8,,Mom,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fcee707e6_16_0
648,2022-07-28,6,Hodgepodge,Hodgepodge,,,,10,No,No,8,8,8,8,7,,5,,,7,,,Dad,https://docs.google.com/presentation/d/1AcnQg5YBXIKTWJSThrTMuM69KlHEpRqjshq_tIa84dk/embed?start=false&slide=id.g13fcee707e6_11_54
649,2022-07-14,1,Famous Giants,Entertainment,Pop Culture,,,11,No,No,7,6,,7,,9,6,,,9,7,,Jenny,https://docs.google.com/presentation/d/1Sp4pwF01s8KJJV9t0EhFJwzBxqqieoXhprgV0gB5o4Y/embed?start=false&slide=id.g13d110f1d4e_1_55
650,2022-07-14,2,Famous Little People,Entertainment,,,,11,Yes,No,,9,9,9,,9,9,,,9,9,,Alex,https://docs.google.com/presentation/d/1Sp4pwF01s8KJJV9t0EhFJwzBxqqieoXhprgV0gB5o4Y/embed?start=false&slide=id.g13d110f1d4e_16_42
651,2022-07-14,3,Cruisin,Hodgepodge,,,,11,No,No,4.25,,3.75,8.5,,4.5,2,,,6,7.75,,Megan,https://docs.google.com/presentation/d/1Sp4pwF01s8KJJV9t0EhFJwzBxqqieoXhprgV0gB5o4Y/embed?start=false&slide=id.g13d110f1d4e_6_45
652,2022-07-14,4,Decades of Slang,Word Games,,,,11,Yes,No,7,7,7,7,,,7,,,7,7,,Dad,https://docs.google.com/presentation/d/1Sp4pwF01s8KJJV9t0EhFJwzBxqqieoXhprgV0gB5o4Y/embed?start=false&slide=id.g13d110f1d4e_11_53
653,2022-07-14,5,Comedians,Entertainment,,,,10,No,No,9,8,8,7,,10,,,,9,9,,Mom,https://docs.google.com/presentation/d/1Sp4pwF01s8KJJV9t0EhFJwzBxqqieoXhprgV0gB5o4Y/embed?start=false&slide=id.g13d110f1d4e_21_0
654,2022-07-07,1,Numbers,Hodgepodge,,,,10,No,No,4,,,5,,7,3,,,,0,,Jenny,https://docs.google.com/presentation/d/1wHul4Ma5LmdKnqo8e4z17gdsKqnHM8F3RWvMa5GECtg/embed?start=false&slide=id.g13bb94d83d7_1_268
655,2022-07-07,2,Man vs. Animal,Nature,Animals,,,10,Yes,No,2,,2,2,,,2,,,,2,,Dad,https://docs.google.com/presentation/d/1wHul4Ma5LmdKnqo8e4z17gdsKqnHM8F3RWvMa5GECtg/embed?start=false&slide=id.g13bb94d83d7_6_45
656,2022-07-07,3,Pictionary,Misc,Picture Round,,,10,Yes,No,8,,8,,,8,8,,,,8,,Ichigo,https://docs.google.com/presentation/d/1wHul4Ma5LmdKnqo8e4z17gdsKqnHM8F3RWvMa5GECtg/embed?start=false&slide=id.g13a6a5956a1_0_0
657,2022-07-07,4,"July 7th, 2022",Current Events,,,,10,No,No,,,3,8,,6,2,,,,7,,Alex,https://docs.google.com/presentation/d/1wHul4Ma5LmdKnqo8e4z17gdsKqnHM8F3RWvMa5GECtg/embed?start=false&slide=id.g13bb94d83d7_17_236
658,2022-07-07,5,Name It,Music,,,,10,Yes,No,10,,10,10,,10,,,,,10,,Mom,https://docs.google.com/presentation/d/1wHul4Ma5LmdKnqo8e4z17gdsKqnHM8F3RWvMa5GECtg/embed?start=false&slide=id.g13bb94d83d7_11_45
659,2022-06-02,1,COVID Conspiracies,Misc,Current Events,,,10,No,No,6,,6,6,,6,,6,,,6,,Mom,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_1_45
660,2022-06-02,2,Stupid Hodgepodge,Misc,Hodgepodge,,,12,No,No,7,,7,7.5,,6,7.5,7,,,,,Chris,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_6_45
661,2022-06-02,3,One Letter Answers,Misc,Hodgepodge,,,10,No,No,6,,4,6,,,1,4,,,7,,Dad,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_11_53
662,2022-06-02,4,How Long Ago Was That?,Misc,Hodgepodge,,,10,No,No,7,,,7,,6,6,2,,,4,,Jenny,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_16_58
663,2022-06-02,5,Mineral Match,Science,Geology,,,10,No,No,6,,5,6,,5,4,,,,5,,Paige,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_21_45
664,2022-06-02,6,Slang Etymology,Humanities,Words,,,10,No,No,,,7,6,,4,2,5,,,4,,Alex,https://docs.google.com/presentation/d/1bHNLu2y90w5SwYpe67K2pARHhkWaAgM76YdOuTBYlSE/embed?start=false&slide=id.g13058e89aec_32_39
665,2022-05-19,1,Pizza Kitchen,Food & Drinks,,,,10,No,No,,6,5,9,8,4,3,8,,,7.5,,Alex,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_2_47
666,2022-05-19,2,Cat Breeds,Nature,Animals,Picture Round,,10,No,No,7,8,6,6,5,6,,8,,,5,,Mom,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_17_0
667,2022-05-19,3,Google Feud,Misc,,,,10,No,No,2.9,3.3,2.9,3.4,6.5,,1.9,4,,,10,,Dad,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_12_47
668,2022-05-19,4,Constellations,Science,Astronomy,,,10,No,No,9.5,7,10,7,6.5,7,7,4,,,6,,Unknown,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_7_45
669,2022-05-19,5,Backcountry & Wilderness,Nature,,,,10,No,No,5,6.5,6.5,7,8,6.5,6.5,,,,5,,Paige,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_22_606
670,2022-05-19,6,Slogans,Misc,,,,10,No,No,6,8,7,,8,7,8,5,,,6,,Ichigo,https://docs.google.com/presentation/d/1NKgdWdMQaplwdDh5sgh5Re5ieGPOUR-Sx_EQW3BgjHk/embed?start=false&slide=id.g12d572ee50a_0_25
671,2022-05-12,1,All About Dinosaurs,Science,Paleontology,,,11,No,No,10,10,7.33,,,8.33,8.66,8.33,,6.5,3.5,,Ichigo,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_0_1388
672,2022-05-12,2,Are You Smarter than a College Student?,Hodgepodge,,,,10,No,No,,7,8,6,,9,6,6,,7,0,,Alex,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_2_389
673,2022-05-12,3,Acronyms,Word Games,,,,11,No,No,5.5,,6,5.5,,7,5,2,,7,2,,Megan,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_7_47
674,2022-05-12,4,Met 2022,Entertainment,Pop Culture,,,10,No,No,4,8,,9,,6,2,9,,6,0,,Jenny,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_12_49
675,2022-05-12,5,Miley Cyrus,Music,,,,11,No,No,8,3,4.5,8,,,2,6,,8.5,6.5,,Dad,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_17_45
676,2022-05-12,6,Funny Words,Word Games,,,,10,No,No,7,0,5,2,,3,2,,,3,2,,Paige,https://docs.google.com/presentation/d/1KzKex7RAUSnFKzpntglWF56ZiiA0bvpVjHruTvI8Mt4/embed?start=false&slide=id.g1288fbae91b_22_0
677,2022-05-05,1,Superhero Songs,Music,Superheroes,,,11,No,No,8.5,6,6,,8,11,4,5,,6,,,Chris,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g12805186679_1_77
678,2022-05-05,2,Looney Tunes,Entertainment,Animated,,,11,No,No,6,9,7,,9,,9,0.5,,9,1.5,,Dad,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g12805186679_1_340
679,2022-05-05,3,True or False?,Hodgepodge,,,,10,No,No,5,7,8,,8,6,5,,,8,,,Paige,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g1280c109f4a_6_0
680,2022-05-05,4,Horses,Nature,Animals,,,10,No,No,,6.5,4,,6,5.5,6,4,,6,,,Alex,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g1280c109f4a_11_118
681,2022-05-05,5,Hodgepodge,Hodgepodge,,,,10,No,No,5.5,5.5,,,5,6.5,4,5,,6,,,Jenny,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g1280c109f4a_16_45
682,2022-05-05,6,Cinco de MAY-O,Misc,,,,10,No,No,8,8,6,,8,8,,10,,8,,,Mom,https://docs.google.com/presentation/d/1QlGiXBjAh0vAQBKnMAmIbhEz6sWtIRvorKtlpRhjCg0/embed?start=false&slide=id.g12805186679_1_247
683,2022-04-21,1,Words Words Words,Word Games,,,,10,No,No,,3,2,2,7,4,2,2,,4,,,Alex,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_1_42
684,2022-04-21,2,Ship and Her Captain,Entertainment,Movies,Picture Round,,12,No,No,6.5,,1,2.5,3,7.5,3,2.5,,7.5,,,Megan,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_6_47
685,2022-04-21,3,6th Grade Science,Science,,,,10,No,No,9,8,8,9,9,9,5,,,9,,,Paige,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_11_57
686,2022-04-21,4,Throwback Thursday Revenge of the Throwback,Hodgepodge,,,,10,No,No,8,9,6,7,,6,5.5,6.5,,9.5,,,Zach,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_26_0
687,2022-04-21,5,Oh the Humanities!,Humanities,,,,10,No,No,8,8,,7,8,6,5,7,,6,,,Jenny,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_16_50
688,2022-04-21,6,Company Names,Misc,,,,10,No,No,10,6,7,10,8,9,,5,,8,,,Mom,https://docs.google.com/presentation/d/1LsgNo8uzOxKxQxXjJ1b02LicPuoDnBn6D2TL3orfZbA/embed?start=false&slide=id.g125728e4cf1_21_45
689,2022-04-14,1,"Easter, Yuk, Yuk, Yuk",Misc,,,,10,No,No,6,5,10,3,9,5,6,,,,,,Drew,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_1_45
690,2022-04-14,2,Rhyming Picture Round,Word Games,Picture Round,,,10,No,No,,9,9,9,9,7,7,,,8,,,Alex,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_6_307
691,2022-04-14,3,Food Origins,Food & Drinks,,,,10,No,No,6,7,,8,6,1,1,,,8,,,Jenny,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_11_49
692,2022-04-14,4,Famous Rabbits,Entertainment,Picture Round,,,10,No,No,6,,8,5.5,9,6,5,,,5,,,Megan,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_27_57
693,2022-04-14,5,Netflix,Entertainment,Television,,,10,No,No,3,7,4,4,4,,1,,,5,,,Dad,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_16_45
694,2022-04-14,6,April,Misc,,,,10,No,No,3,4,4,4,4,5,,,,4,,,Mom,https://docs.google.com/presentation/d/1RGPfassDAASkSnHbdglTeDfbWw0Z_y7vxZumq3fa1U8/embed?start=false&slide=id.g1248fedfe97_21_0
695,2022-04-07,1,April Birthdays,Entertainment,,,,10,No,No,10,,,8,,10,3,9,,,,,Jenny,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b2ac2_1_47
696,2022-04-07,2,Paceline,Nature,Animals,,,10,No,No,6,,5,4,,,5,2,,,,,Dad,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b2ac2_6_268
697,2022-04-07,3,Cats at the Movies,Entertainment,Movies,,,10,No,No,9.5,,7,,,9.5,7.5,8.5,,,,,Ichigo,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b238c_0_62
698,2022-04-07,4,Allergies,Science,Biology,,,10,No,No,3,,7,5,,6,,5,,,,,Mom,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b2ac2_11_45
699,2022-04-07,5,Fast Food,Food & Drinks,,,,10,No,No,3,,6,4,,6,6,,,,,,Paige,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b2ac2_16_0
700,2022-04-07,6,Chocolate Chip Cookies,Food & Drinks,,,,11,No,No,,,11,11,,10,10,10,,,,,Alex,https://docs.google.com/presentation/d/1Anue3D5w4A5frZte7TQvpjMa15bEORjQL1y3EcbXt2Y/embed?start=false&slide=id.g123a62b2ac2_22_291
701,2022-03-24,1,Devil's Playlist,Music,,,,10,No,No,6,7,,2,5,7,3,,,7,4,,Jenny,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11ee7b94088_0_79
702,2022-03-24,2,20th Century History,History,History (>1500),,,10,No,No,,6,5,3,8,7,3,,,6,9,,Alex,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11ee7b94088_2_3928
703,2022-03-24,3,Spell It Out For Me (Chris),Word Games,,,,10,No,No,8.5,5.5,5,6.5,6.5,6,3.5,,,6,,,Chris,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11f123ae4e0_7_0
704,2022-03-24,4,March Madness,Sports,,,,10,No,No,8,3,2,,4,5,2,,,9,8,,Ichigo,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11f123ae4e0_0_468
705,2022-03-24,5,Stuff Dan Should Know,Hodgepodge,,,,10,No,No,7,8,8,7,8,8,6,,,,5,,Drew,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11f22919590_1_0
706,2022-03-24,6,Spell It Out For Me (Zach),Entertainment,Geek,,,10,No,No,9,8,8,7.5,,8,6,,,5,8.5,,Zach,https://docs.google.com/presentation/d/1qZS4t29YgOCX3ykVOT7DFEDLVf8C1b0H5IcjN2c24iI/embed?start=false&slide=id.g11f22919590_8_77
707,2022-03-10,1,Chocolate Bars,Food & Drinks,,,,10,No,No,5,,6,5,,10,,8,,9,,9,Mom,https://docs.google.com/presentation/d/1kDKaoaJj3BTB7FLYK8Mb86ixHoJYDRIsWcvQPqPg3SU/embed?start=false&slide=id.g119074ffd06_1_45
708,2022-03-10,2,Go Sports!,Sports,,,,10,No,No,6,,,5,,6,3,4,,8,,5,Jenny,https://docs.google.com/presentation/d/1kDKaoaJj3BTB7FLYK8Mb86ixHoJYDRIsWcvQPqPg3SU/embed?start=false&slide=id.g119074ffd06_6_50
709,2022-03-10,3,Architexture,Humanities,Architecture,,,10,No,No,,,3,8,,5,5,5,,7,,6,Alex,https://docs.google.com/presentation/d/1kDKaoaJj3BTB7FLYK8Mb86ixHoJYDRIsWcvQPqPg3SU/embed?start=false&slide=id.g119074ffd06_11_319
710,2022-03-10,4,Apple Bottom Jeans,Music,,,,10,No,No,10,,5.5,7.5,,9,7.5,,,10,,8.5,Paige,https://docs.google.com/presentation/d/1kDKaoaJj3BTB7FLYK8Mb86ixHoJYDRIsWcvQPqPg3SU/embed?start=false&slide=id.g119074ffd06_16_0
711,2022-03-10,5,State Capitals,Geography,,,,10,No,No,5,,10,8,,,3,4,,5,,7,Dad,https://docs.google.com/presentation/d/1kDKaoaJj3BTB7FLYK8Mb86ixHoJYDRIsWcvQPqPg3SU/embed?start=false&slide=id.g119074ffd06_21_77
712,2022-03-03,1,February Facts,Misc,,,,10,No,No,,8,6,9,,9,,8,,8,8,6,Mom,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_1_45
713,2022-03-03,2,Name that Critter,nature,Animals,,,20,No,No,,18,15,16,,15,15,17,,,14,16,Drew,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_6_47
714,2022-03-03,3,Brickheads,Entertainment,Geek,Picture Round,,10,No,No,,8,9,8,,9,7,9.5,,8,9,,Dillon,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_11_63
715,2022-03-03,4,Pop Quiz: Geology 101,Science,Geology,,,10,No,No,,6,7,5,,6,5,,,10,5,5.66,Paige,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_16_0
716,2022-03-03,5,Art History,Humanities,,,,10,No,No,,10,7,9,,,7,7,,6,7,3,Dad,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_21_45
717,2022-03-03,6,Jeopardy Winners Aren't So Smart,Hodgepodge,,,,10,No,No,,7,,5,,7,4,6,,8,5,6,Jenny,https://docs.google.com/presentation/d/1Gu7EqzHrxrx5_1OhF_RYEosSrPCJ0s3J9Z-Jwc-1vqY/embed?start=false&slide=id.g1183d444ffa_26_76
